title="Wall Aircoef Data of PHengLEI"
variables="x", "y", "z", "cp", "cf", "yplus", "Q_NonDim", "Q_Dim(kW/m2)", "pw(Pa)"
zone T = "Zone_2_wall"
N = 144
E = 143
f = FEPOINT
ET = quadrilateral
6.5382081270e-01    5.2574850619e-02    0.0000000000e+00    -4.1294786771e-01   7.7897498028e-04    2.6041310768e-01    0.0000000000e+00    0.0000000000e+00    3.2762246721e+04    
6.6502237320e-01    5.1472291350e-02    0.0000000000e+00    -3.9538134792e-01   8.4541704073e-04    2.7221825851e-01    0.0000000000e+00    0.0000000000e+00    3.3016024935e+04    
6.7604160309e-01    5.0297681242e-02    0.0000000000e+00    -3.7762213620e-01   8.7400082416e-04    2.7857477064e-01    0.0000000000e+00    0.0000000000e+00    3.3272586910e+04    
6.8687409163e-01    4.9069490284e-02    0.0000000000e+00    -3.5729192659e-01   8.9962144027e-04    2.8504747810e-01    0.0000000000e+00    0.0000000000e+00    3.3566291316e+04    
6.9752418995e-01    4.7900389880e-02    0.0000000000e+00    -3.3922821859e-01   9.5936635363e-04    2.9520405051e-01    0.0000000000e+00    0.0000000000e+00    3.3827252257e+04    
7.0798307657e-01    4.6775300056e-02    0.0000000000e+00    -3.2765434211e-01   1.0164869042e-03    3.0330713290e-01    0.0000000000e+00    0.0000000000e+00    3.3994456560e+04    
7.1823310852e-01    4.5586489141e-02    0.0000000000e+00    -3.1634412774e-01   1.0194146421e-03    3.0444984374e-01    0.0000000000e+00    0.0000000000e+00    3.4157851816e+04    
7.2826772928e-01    4.4320080429e-02    0.0000000000e+00    -2.9939422515e-01   9.9709020250e-04    3.0360088602e-01    0.0000000000e+00    0.0000000000e+00    3.4402721946e+04    
7.3809492588e-01    4.3084651232e-02    0.0000000000e+00    -2.8154493539e-01   1.0080827770e-03    3.0696369215e-01    0.0000000000e+00    0.0000000000e+00    3.4660585252e+04    
7.4771457911e-01    4.1914749891e-02    0.0000000000e+00    -2.6888452147e-01   1.0406759546e-03    3.1176208322e-01    0.0000000000e+00    0.0000000000e+00    3.4843486433e+04    
7.5711488724e-01    4.0741629899e-02    0.0000000000e+00    -2.5856249614e-01   1.0477464438e-03    3.1279650480e-01    0.0000000000e+00    0.0000000000e+00    3.4992605620e+04    
7.6628851891e-01    3.9525300264e-02    0.0000000000e+00    -2.4563118735e-01   1.0259035444e-03    3.1072642119e-01    0.0000000000e+00    0.0000000000e+00    3.5179420337e+04    
7.7523690462e-01    3.8299970329e-02    0.0000000000e+00    -2.3062260642e-01   1.0041771257e-03    3.0890187047e-01    0.0000000000e+00    0.0000000000e+00    3.5396244779e+04    
7.8396350145e-01    3.7095699459e-02    0.0000000000e+00    -2.1658196852e-01   9.9213396596e-04    3.0796086725e-01    0.0000000000e+00    0.0000000000e+00    3.5599085640e+04    
7.9246497154e-01    3.5905450583e-02    0.0000000000e+00    -2.1016595654e-01   9.8708589399e-04    3.0749261417e-01    0.0000000000e+00    0.0000000000e+00    3.5691775830e+04    
1  2  1  1  
2  3  2  2  
3  4  3  3  
4  5  4  4  
